sample,task,student,transcript,recording_path,filtered,subtask_name,task_name,len_seconds,garbage_count,non_final_garbage_count,stutter_count,asterisk_count,filler_count,filtered_transcript,content_transcript,filtered_transcript_no_garbage,num_content_tokens,num_content_types,TTR,cefr,task_completion,keep,cefr_bin,subtask_test_train,task_test_train,task_wer_no_garb,task_cer_no_garb,task_prediction,subtask_wer_no_garb,subtask_cer_no_garb,subtask_prediction,infitms,infitmz,wer_task_subs,wer_task_dels,wer_task_ins,cer_task_subs,cer_task_dels,cer_task_ins,wer_subtask_subs,wer_subtask_dels,wer_subtask_ins,cer_subtask_subs,cer_subtask_dels,cer_subtask_ins
1759,11,128,<garbage> gjort i skolan,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_bnb/recording.wav,False,6_2,6,1.4860625,1,0,0,0,0,<garbage> gjort i skolan,gjort i skolan,gjort i skolan,3,3,1.0,9999.0,0.0,0,0,-,-,9999.0,9999.0,9999,9999.0,9999.0,9999,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1760,11,82,jag lagade mat,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_d44/recording.wav,False,6_2,6,3.7151875,0,0,0,0,0,jag lagade mat,jag lagade mat,jag lagade mat,3,3,1.0,3.17,1.82,1,3,train,test,0.0,0.0,jag lagade mat,9999.0,9999.0,9999,0.0,0.22,0,0,0,0,0,0,9999,9999,9999,9999,9999,9999
1761,11,129,jag har gör massor av läxorna jag har varit på skolan jag har träffade min kompisar,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_d49/recording.wav,False,6_2,6,8.5449375,0,0,0,0,0,jag har gör massor av läxorna jag har varit på skolan jag har träffade min kompisar,jag har gör massor av läxorna jag har varit på skolan jag har träffade min kompisar,jag har gör massor av läxorna jag har varit på skolan jag har träffade min kompisar,16,12,0.75,3.17,2.26,1,3,test,eval,9999.0,9999.0,9999,0.125,0.060240963855421686,jag har gör massor av lektiorna jag har varit på skolan jag har träffade mina kompisar,0.0,0.22,9999,9999,9999,9999,9999,9999,1,15,0,4,79,0
1762,11,169,öö jag har ätit och gått till skolan,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_g82/recording.wav,False,6_2,6,7.801875,0,0,0,0,1,öö jag har ätit och gått till skolan,jag har ätit och gått till skolan,öö jag har ätit och gått till skolan,7,7,1.0,3.17,2.26,1,3,test,train,9999.0,9999.0,9999,0.0,0.027777777777777776,öö jag har ätit och  gått till skolan,0.0,0.22,9999,9999,9999,9999,9999,9999,1,7,0,4,32,0
1763,11,85,jah har öö gjort mina hemläxor och ätit,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_hxe/recording.wav,False,6_2,6,6.3158125,0,0,0,0,1,jah har öö gjort mina hemläxor och ätit,jah har gjort mina hemläxor och ätit,jah har öö gjort mina hemläxor och ätit,7,7,1.0,4.13,2.26,1,4,eval,eval,9999.0,9999.0,9999,9999.0,9999.0,9999,0.0,0.62,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1764,11,130,jag ven in-,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_m2p/recording.wav,True,6_2,6,3.3436875,0,0,1,0,0,jag ven in,jag ven,jag ven in,2,2,1.0,9999.0,0.0,0,0,-,-,9999.0,9999.0,9999,9999.0,9999.0,9999,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1765,11,86,jag har varit i skolan vi hade <garbage> ööm lektion,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_md3/recording.wav,False,6_2,6,9.6595,1,1,0,0,0,jag har varit i skolan vi hade <garbage> ööm lektion,jag har varit i skolan vi hade ööm lektion,jag har varit i skolan vi hade ööm lektion,9,9,1.0,3.17,2.26,1,3,eval,train,9999.0,9999.0,9999,9999.0,9999.0,9999,0.0,0.22,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1766,11,87,öö ingenting inget speciellt,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_ndv/recording.wav,False,6_2,6,5.20125,0,0,0,0,1,öö ingenting inget speciellt,ingenting inget speciellt,öö ingenting inget speciellt,3,3,1.0,9999.0,2.26,0,0,-,-,9999.0,9999.0,9999,9999.0,9999.0,9999,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1767,11,131,jag har gått till skolan,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_nfn/recording.wav,False,6_2,6,2.972125,0,0,0,0,0,jag har gått till skolan,jag har gått till skolan,jag har gått till skolan,5,5,1.0,2.15,1.82,1,2,train,train,9999.0,9999.0,9999,9999.0,9999.0,9999,0.0,0.44,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1768,11,106,jag har jag har varit med min kompis öö på öö köpa kläder,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_p5h/recording.wav,False,6_2,6,9.6595,0,0,0,0,2,jag har jag har varit med min kompis öö på öö köpa kläder,jag har jag har varit med min kompis på köpa kläder,jag har jag har varit med min kompis öö på öö köpa kläder,11,9,0.8181818181818182,3.17,2.26,1,3,train,train,9999.0,9999.0,9999,9999.0,9999.0,9999,0.0,0.22,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1769,11,88,ööm jag jag är *in* jag är i skola jag gjorde det läxor,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_tfx/recording.wav,False,6_2,6,8.5449375,0,0,0,1,0,ööm jag jag är in jag är i skola jag gjorde det läxor,ööm jag jag är *in* jag är i skola jag gjorde det läxor,ööm jag jag är in jag är i skola jag gjorde det läxor,13,9,0.6923076923076923,3.17,2.26,1,3,test,eval,9999.0,9999.0,9999,0.15384615384615385,0.1320754716981132,ööm jag jag är in jag är i skola jag gjorde läktior,0.0,0.22,9999,9999,9999,9999,9999,9999,1,12,0,4,49,0
1770,11,132,gå på skola,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_vup/recording.wav,False,6_2,6,7.058875,0,0,0,0,0,gå på skola,gå på skola,gå på skola,3,3,1.0,2.15,1.82,1,2,eval,test,0.0,0.0,gå på skola,9999.0,9999.0,9999,0.0,0.44,0,0,0,0,0,0,9999,9999,9999,9999,9999,9999
1771,11,89,jag dansa och jag läsa ja,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_wrb/recording.wav,False,6_2,6,5.20125,0,0,0,0,0,jag dansa och jag läsa ja,jag dansa och jag läsa ja,jag dansa och jag läsa ja,6,5,0.8333333333333334,2.15,2.26,1,2,eval,eval,9999.0,9999.0,9999,9999.0,9999.0,9999,0.0,0.44,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1772,11,90,jag *åtit*,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_xfr/recording.wav,False,6_2,6,8.9164375,0,0,0,1,0,jag åtit,jag *åtit*,jag åtit,2,2,1.0,2.15,1.82,1,2,test,test,1.0,0.25,jag åt tit,0.5,0.125,jag ådit,0.0,0.44,1,0,1,0,0,2,1,0,1,0,0,2
1773,11,166,mm jag är på skolan och det är inte <garbage>,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_xke/recording.wav,False,6_2,6,5.5728125,1,0,0,0,1,mm jag är på skolan och det är inte <garbage>,jag är på skolan och det är inte,mm jag är på skolan och det är inte,8,7,0.875,2.15,1.82,1,2,eval,test,0.0,0.0,mm jag är på skolan och det är inte,9999.0,9999.0,9999,0.0,0.44,0,0,0,0,0,0,9999,9999,9999,9999,9999,9999
1774,11,91,<garbage> jag har inte gjort mycket jag har sovit för att säga det,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_yz8/recording.wav,False,6_2,6,8.1734375,1,0,0,0,0,<garbage> jag har inte gjort mycket jag har sovit för att säga det,jag har inte gjort mycket jag har sovit för att säga det,jag har inte gjort mycket jag har sovit för att säga det,12,10,0.8333333333333334,3.17,2.26,1,3,eval,test,0.25,0.05357142857142857,jag har inte gjort mycket jag har sovit för ett sägade,9999.0,9999.0,9999,0.0,0.22,2,1,0,1,2,0,9999,9999,9999,9999,9999,9999
1775,11,92,öö jag är i skolan och jag har öö ätit i morgon,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_ztf/recording.wav,False,6_2,6,8.9164375,0,0,0,0,2,öö jag är i skolan och jag har öö ätit i morgon,jag är i skolan och jag har ätit i morgon,öö jag är i skolan och jag har öö ätit i morgon,10,8,0.8,3.17,2.26,1,3,test,train,9999.0,9999.0,9999,0.0,0.0,öö jag är i skolan och jag har öö ätit i morgon,0.0,0.22,9999,9999,9999,9999,9999,9999,1,11,0,4,43,0
1776,11,93,joo jag har kom till skolan och nu <garbage> göra den testen,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/olari_zyj/recording.wav,False,6_2,6,9.288,1,1,0,0,0,joo jag har kom till skolan och nu <garbage> göra den testen,joo jag har kom till skolan och nu göra den testen,joo jag har kom till skolan och nu göra den testen,11,11,1.0,2.15,2.26,1,2,test,test,0.36363636363636365,0.16,mjo jag har komit till skolan och  ja göra den festen,0.2727272727272727,0.12,ja jag har kom till skolan och jag göra den festen,0.0,0.44,4,0,0,5,0,3,4,0,0,5,0,3
1777,11,170,aa jag är i skolan nu och jag äta,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/riihi_8gc/recording.wav,False,6_2,6,9.6595,0,0,0,0,1,aa jag är i skolan nu och jag äta,jag är i skolan nu och jag äta,aa jag är i skolan nu och jag äta,8,7,0.875,2.15,1.82,1,2,train,train,9999.0,9999.0,9999,9999.0,9999.0,9999,0.0,0.44,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1778,11,94,öö <garbage> jag har varit på skolan och det är dåligt och jag har sovit,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/riihi_cdv/recording.wav,False,6_2,6,8.9164375,1,1,0,0,1,öö <garbage> jag har varit på skolan och det är dåligt och jag har sovit,jag har varit på skolan och det är dåligt och jag har sovit,öö jag har varit på skolan och det är dåligt och jag har sovit,13,10,0.7692307692307693,3.17,2.26,1,3,eval,train,9999.0,9999.0,9999,9999.0,9999.0,9999,0.0,0.22,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1779,11,95,jag har bara varit i skolan i efter skolan jag gick på gym,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/riihi_ddd/recording.wav,False,6_2,6,5.5728125,0,0,0,0,0,jag har bara varit i skolan i efter skolan jag gick på gym,jag har bara varit i skolan i efter skolan jag gick på gym,jag har bara varit i skolan i efter skolan jag gick på gym,13,10,0.7692307692307693,4.13,2.96,1,4,train,train,9999.0,9999.0,9999,9999.0,9999.0,9999,0.0,0.62,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1780,11,134,jag gå jag går tills till skolan <garbage>,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/riihi_dgq/recording.wav,False,6_2,6,8.1734375,1,0,0,0,0,jag gå jag går tills till skolan <garbage>,jag gå jag går tills till skolan,jag gå jag går tills till skolan,7,6,0.8571428571428571,2.15,1.82,1,2,test,train,9999.0,9999.0,9999,0.2857142857142857,0.0625,jag går jag går till till skolan,0.0,0.44,9999,9999,9999,9999,9999,9999,1,6,0,4,28,0
1781,11,96,öö ja <garbage> jag gå till skola,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/riihi_fe5/recording.wav,False,6_2,6,8.5449375,1,1,0,0,1,öö ja <garbage> jag gå till skola,ja jag gå till skola,öö ja jag gå till skola,5,5,1.0,2.15,1.82,1,2,train,test,0.3333333333333333,0.21739130434782608,öö jag gått till skola,9999.0,9999.0,9999,0.0,0.44,1,1,0,0,3,2,9999,9999,9999,9999,9999,9999
1782,11,97,jag hade gjort inget speciellt jag har varit bara i skolan tack,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/riihi_ncw/recording.wav,False,6_2,6,8.9164375,0,0,0,0,0,jag hade gjort inget speciellt jag har varit bara i skolan tack,jag hade gjort inget speciellt jag har varit bara i skolan tack,jag hade gjort inget speciellt jag har varit bara i skolan tack,12,11,0.9166666666666666,3.17,2.26,1,3,test,train,9999.0,9999.0,9999,0.3333333333333333,0.07936507936507936,jag hade jort ingent spesielt jag har varit para i skolan tack,0.0,0.22,9999,9999,9999,9999,9999,9999,1,11,0,4,59,0
1783,11,135,ja kom till skolan och jag pluggade och jag åt,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/riihi_tfz/recording.wav,False,6_2,6,7.801875,0,0,0,0,0,ja kom till skolan och jag pluggade och jag åt,ja kom till skolan och jag pluggade och jag åt,ja kom till skolan och jag pluggade och jag åt,10,8,0.8,3.17,1.82,1,3,train,train,9999.0,9999.0,9999,9999.0,9999.0,9999,0.0,0.22,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1784,11,98,mm joo,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/6/6_2/riihi_vhq/recording.wav,False,6_2,6,3.7151875,0,0,0,0,1,mm joo,joo,mm joo,1,1,1.0,9999.0,0.0,0,0,-,-,9999.0,9999.0,9999,9999.0,9999.0,9999,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1785,21,107,öm jag öö försöka att jag kan inte komma eftersom öö jag är öö öm jag mår <garbage>,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/4/4_9/joens_5yg/recording.wav,False,4_9,4,19.6905,1,0,0,0,5,öm jag öö försöka att jag kan inte komma eftersom öö jag är öö öm jag mår <garbage>,jag försöka att jag kan inte komma eftersom jag är jag mår,öm jag öö försöka att jag kan inte komma eftersom öö jag är öö öm jag mår,12,9,0.75,1.86,1.11,1,1,test,eval,9999.0,9999.0,9999,0.29411764705882354,0.1095890410958904,öm jag öö först äatt jag kan inte komma eftersom öö jag är ööjag mår,0.79,-0.81,9999,9999,9999,9999,9999,9999,1,16,0,4,69,0
1786,21,144,jag förlora mig jag har en sjukdom så jag kan inte komma,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/4/4_9/joens_cpn/recording.wav,False,4_9,4,14.11775,0,0,0,0,0,jag förlora mig jag har en sjukdom så jag kan inte komma,jag förlora mig jag har en sjukdom så jag kan inte komma,jag förlora mig jag har en sjukdom så jag kan inte komma,12,10,0.8333333333333334,2.83,2.05,1,3,train,eval,9999.0,9999.0,9999,9999.0,9999.0,9999,0.99,0.01,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1787,21,8,jag kan inte komma öö därför att jag har jag är sjuk,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/4/4_9/joens_dsj/recording.wav,False,4_9,4,10.4025625,0,0,0,0,1,jag kan inte komma öö därför att jag har jag är sjuk,jag kan inte komma därför att jag har jag är sjuk,jag kan inte komma öö därför att jag har jag är sjuk,11,9,0.8181818181818182,3.87,2.69,1,4,eval,eval,9999.0,9999.0,9999,9999.0,9999.0,9999,0.66,-0.5,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1788,21,9,jag kan inte komma eftersom jag har <garbage> ont i magen,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/4/4_9/joens_e8y/recording.wav,False,4_9,4,8.9164375,1,1,0,0,0,jag kan inte komma eftersom jag har <garbage> ont i magen,jag kan inte komma eftersom jag har ont i magen,jag kan inte komma eftersom jag har ont i magen,10,9,0.9,3.87,2.69,1,4,train,eval,9999.0,9999.0,9999,9999.0,9999.0,9999,0.66,-0.5,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1789,21,138,jag kan inte kommer eftersom jag är <garbage>,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/4/4_9/joens_eph/recording.wav,False,4_9,4,9.6595,1,0,0,0,0,jag kan inte kommer eftersom jag är <garbage>,jag kan inte kommer eftersom jag är,jag kan inte kommer eftersom jag är,7,6,0.8571428571428571,2.83,1.68,1,3,train,eval,9999.0,9999.0,9999,9999.0,9999.0,9999,0.99,0.01,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1790,21,167,du kan inte kommer tyvärr jag är sjuk,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/4/4_9/joens_fze/recording.wav,False,4_9,4,8.9164375,0,0,0,0,0,du kan inte kommer tyvärr jag är sjuk,du kan inte kommer tyvärr jag är sjuk,du kan inte kommer tyvärr jag är sjuk,8,8,1.0,3.87,2.69,1,4,eval,train,9999.0,9999.0,9999,9999.0,9999.0,9999,0.66,-0.5,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1791,21,13,jag kan inte <garbage>,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/4/4_9/joens_gjx/recording.wav,False,4_9,4,7.430375,1,0,0,0,0,jag kan inte <garbage>,jag kan inte,jag kan inte,3,3,1.0,1.14,1.11,1,1,eval,eval,9999.0,9999.0,9999,9999.0,9999.0,9999,9.0,2.62,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1792,21,16,öö försökt mig jag kan inte komma eftersom jag har huvudet,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/4/4_9/joens_hkf/recording.wav,False,4_9,4,10.031,0,0,0,0,1,öö försökt mig jag kan inte komma eftersom jag har huvudet,försökt mig jag kan inte komma eftersom jag har huvudet,öö försökt mig jag kan inte komma eftersom jag har huvudet,10,9,0.9,1.86,1.11,1,1,eval,eval,9999.0,9999.0,9999,9999.0,9999.0,9999,0.79,-0.81,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1793,21,17,förlåt men jag kan inte komma därför att jag har blir,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/4/4_9/joens_j62/recording.wav,False,4_9,4,14.86075,0,0,0,0,0,förlåt men jag kan inte komma därför att jag har blir,förlåt men jag kan inte komma därför att jag har blir,förlåt men jag kan inte komma därför att jag har blir,11,10,0.9090909090909092,3.19,2.05,1,3,test,eval,9999.0,9999.0,9999,0.09090909090909091,0.018867924528301886,förlåt men jag kan inte komma därfr att jag har blir,0.0,-0.18,9999,9999,9999,9999,9999,9999,1,10,0,4,49,0
1794,21,18,förlåt att jag kan inte kom eftersom du är <garbage>,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/4/4_9/joens_jb8/recording.wav,False,4_9,4,15.9753125,1,0,0,0,0,förlåt att jag kan inte kom eftersom du är <garbage>,förlåt att jag kan inte kom eftersom du är,förlåt att jag kan inte kom eftersom du är,9,9,1.0,2.15,1.11,1,2,test,eval,9999.0,9999.0,9999,0.0,0.0,förlåt att jag kan inte kom eftersom du är,0.0,-0.29,9999,9999,9999,9999,9999,9999,1,8,0,4,38,0
1795,21,141,förlåt jag kan inte komma jag är sjuk,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/4/4_9/joens_jj5/recording.wav,False,4_9,4,6.687375,0,0,0,0,0,förlåt jag kan inte komma jag är sjuk,förlåt jag kan inte komma jag är sjuk,förlåt jag kan inte komma jag är sjuk,8,7,0.875,4.04,2.97,1,4,test,eval,9999.0,9999.0,9999,0.0,0.0,förlåt jag kan inte komma jag är sjuk,0.02,-1.09,9999,9999,9999,9999,9999,9999,1,7,0,4,33,0
1796,21,19,öö förlåt jag kan inte *kam* därför jag har en <garbage>,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/4/4_9/joens_k68/recording.wav,False,4_9,4,11.1455625,1,0,0,1,1,öö förlåt jag kan inte kam därför jag har en <garbage>,förlåt jag kan inte *kam* därför jag har en,öö förlåt jag kan inte kam därför jag har en,9,8,0.8888888888888888,2.15,1.68,1,2,eval,eval,9999.0,9999.0,9999,9999.0,9999.0,9999,0.0,-0.29,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
1797,21,113,öö jag kan komma inte eftersom jag är sjuk,/m/teamwork/t40511_asr/c/digitala/2020-2021_reorganized_recordings/pilot_test_1_mono_16k/collected_freeform/4/4_9/joens_kcz/recording.wav,False,4_9,4,8.1734375,0,0,0,0,1,öö jag kan komma inte eftersom jag är sjuk,jag kan komma inte eftersom jag är sjuk,öö jag kan komma inte eftersom jag är sjuk,8,7,0.875,3.19,2.05,1,3,train,eval,9999.0,9999.0,9999,9999.0,9999.0,9999,0.0,-0.18,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
